"No.","Time","Source","Destination","Protocol","Length","Info","rate"
"6994","3.820389","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"6996","3.821145","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"6998","3.821702","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7000","3.822596","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7002","3.823370","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7004","3.824126","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7006","3.824710","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7008","3.825475","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7010","3.826954","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7012","3.827312","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7014","3.827735","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7016","3.828072","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7018","3.828495","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7020","3.829022","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7022","3.830213","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7024","3.830648","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7026","3.831410","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7028","3.831950","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7030","3.832525","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7032","3.833787","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7034","3.834145","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7036","3.834500","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7038","3.835253","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7040","3.836009","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7042","3.836340","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7044","3.837165","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7046","3.838463","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7048","3.839255","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7050","3.840424","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7052","3.840972","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7054","3.841538","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7056","3.842104","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7058","3.842643","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7060","3.843218","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7062","3.843757","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7064","3.844359","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7066","3.844898","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7068","3.845935","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7070","3.846534","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7072","3.847073","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7074","3.847656","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7076","3.848183","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7078","3.848758","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7080","3.849203","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7082","3.849730","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7084","3.850174","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7086","3.850746","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7088","3.851199","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7090","3.851726","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7092","3.852310","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7094","3.852876","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7096","3.853320","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7098","3.853901","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7100","3.854449","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7102","3.855033","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7104","3.855486","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7106","3.855936","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7108","3.856499","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7110","3.857065","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7112","3.857604","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7114","3.858049","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7116","3.858490","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7118","3.859506","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7120","3.860033","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7122","3.860477","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7124","3.861004","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7126","3.861466","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7128","3.861898","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7130","3.862339","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7132","3.862902","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7134","3.863391","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7136","3.863729","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7138","3.864274","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7140","3.865057","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7142","3.865397","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7144","3.866258","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7146","3.867481","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7148","3.868029","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7150","3.868378","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7152","3.869149","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7154","3.869697","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7156","3.870770","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7158","3.871107","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7160","3.871661","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7162","3.872263","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7164","3.872612","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7166","3.873157","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7168","3.873506","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7170","3.873852","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7172","3.874587","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7174","3.875135","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7176","3.876434","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7178","3.877009","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7180","3.877548","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7182","3.878123","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7184","3.879255","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7186","3.879821","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7188","3.880595","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7190","3.881342","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7192","3.881890","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7194","3.882465","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7196","3.883004","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7198","3.883561","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7200","3.884336","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7202","3.885474","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7204","3.886022","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7206","3.886457","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7208","3.887707","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7210","3.889661","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7212","3.890471","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7214","3.891219","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7217","3.891891","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7219","3.892457","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7221","3.892996","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7223","3.894240","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7225","3.894815","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7227","3.895354","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7229","3.895965","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7231","3.896513","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7233","3.897766","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7235","3.898622","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7237","3.899857","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7239","3.900423","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7241","3.901633","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7243","3.902389","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7245","3.902937","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7247","3.903476","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7249","3.904250","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7251","3.905015","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7253","3.905590","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7255","3.906129","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7257","3.906686","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7259","3.907234","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7261","3.907827","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7263","3.909312","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7265","3.910122","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7267","3.910557","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7269","3.911310","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7271","3.911885","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7273","3.913337","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7275","3.913827","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7277","3.914372","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7279","3.915146","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7281","3.916486","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7283","3.917278","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7285","3.918061","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7287","3.918817","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7289","3.919564","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7291","3.920103","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7293","3.920869","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7295","3.921625","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7297","3.922078","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7299","3.922840","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7301","3.923379","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7303","3.924144","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7305","3.924900","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7307","3.925353","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7309","3.925880","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7311","3.926464","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7313","3.927211","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7315","3.927977","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7317","3.928412","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7319","3.929165","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7321","3.929758","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7323","3.930505","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7325","3.931613","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7327","3.932161","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7329","3.932935","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7331","3.933474","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7333","3.934032","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7335","3.934485","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7337","3.935220","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7339","3.936542","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7341","3.937081","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7343","3.937525","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7345","3.938876","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7347","3.939433","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7349","3.940198","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7351","3.940765","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7353","3.941322","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7355","3.942078","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7357","3.942644","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7359","3.943183","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7361","3.943740","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7363","3.944487","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7365","3.945026","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7367","3.945791","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7369","3.946330","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7371","3.947086","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7373","3.947869","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7375","3.948408","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7377","3.948947","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7379","3.949861","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7381","3.950418","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7383","3.950975","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7385","3.951514","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7387","3.952315","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7389","3.952854","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7391","3.953393","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7393","3.953837","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7395","3.954391","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7397","3.954930","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7399","3.955677","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7401","3.956216","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"7403","3.956973","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7405","3.957453","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7407","3.958197","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7409","3.958659","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7411","3.959082","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7413","3.959769","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7415","3.960966","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7417","3.961389","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7419","3.961812","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7421","3.962565","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7423","3.963009","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7425","3.963468","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7427","3.963909","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7429","3.964645","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7431","3.965107","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7433","3.965584","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7435","3.966346","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7437","3.966790","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7439","3.967127","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"7441","3.967945","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7443","3.968752","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7445","3.969214","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7447","3.969976","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7449","3.970447","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7451","3.970906","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"7453","3.971651","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"7455","3.972398","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
